58.1776	505.088	580	0	-0	0
58.1776	505.088	580	0	-0	0
58.1776	505.088	580	0	-0	0
58.1776	505.088	580	0	-0	0
58.1776	505.088	580	0	-0	0
58.1776	505.088	580	0	-0	0
58.1776	505.088	580	0	-0	0
58.1776	505.088	580	0	-0	0
58.1776	505.088	580	0	-0	0
58.1776	505.088	580	0	-0	0
58.1776	505.088	580	0	-0	0
58.1776	505.088	580	0	-0	0
58.1776	505.088	580	0	-0	0
58.1776	505.088	580	0	-0	0
58.1776	505.088	580	0	-0	0
58.1776	505.088	580	0	-0	0
58.1775	505.088	580	0	-0	0
58.1775	505.088	580	0	-0	0
58.1775	505.088	580	0	-0	0
58.1775	505.088	580	0	-0	0
58.1775	505.088	580	0	-0	0
58.1774	505.087	580	0	-0	0
58.1774	505.087	580	0	-0	0
58.1774	505.087	580	0	-0	0
58.1773	505.087	580	0	-0	0
58.1773	505.087	580	0	-0	0
58.1773	505.087	580	0	-0	0
58.1772	505.087	580	0	-0	0
58.1772	505.087	580	0	-0	0
58.1771	505.087	580	0	-0	0
58.1771	505.087	580	0	-0	0
58.177	505.087	580	0	-0	0
58.1769	505.087	580	0	-0	0
58.1769	505.087	580	0	-0	0
58.1768	505.087	580	0	-0	0
58.1767	505.087	580	0	-0	0
58.1766	505.087	580	0	-0	0
58.1765	505.087	580	0	-0	0
58.1765	505.086	580	0	-0	0
58.1764	505.086	580	0	-0	0
58.1763	505.086	580	0	-0	0
58.1762	505.086	580	0	-0	0
58.176	505.086	580	0	-0	0
58.1759	505.086	580	0	-0	0
58.1758	505.086	580	0	-0	0
58.1757	505.086	580	0	-0	0
58.1755	505.085	580	0	-0	0
58.1754	505.085	580	0	-0	0
58.1753	505.085	580	0	-0	0
58.1751	505.085	580	0	-0	0
58.1749	505.085	580	0	-0	0
58.1748	505.085	580	0	-0	0
58.1746	505.084	580	0	-0	0
58.1744	505.084	580	0	-0	0
58.1742	505.084	580	0	-0	0
58.174	505.084	580	0	-0	0
58.1739	505.084	580	0	-0	0
58.1736	505.083	580	0	-0	0
58.1734	505.083	580	0	-0	0
58.1732	505.083	580	0	-0	0
58.173	505.083	580	0	-0	0
58.1727	505.082	580	0	-0	0
58.1725	505.082	580	0	-0	0
58.1722	505.082	580	0	-0	0
58.172	505.082	580	0	-0	0
58.1717	505.081	580	0	-0	0
58.1714	505.081	580	0	-0	0
58.1712	505.081	580	0	-0	0
58.1709	505.081	580	0	-0	0
58.1706	505.08	580	0	-0	0
58.1702	505.08	580	0	-0	0
58.1699	505.08	580	0	-0	0
58.1696	505.079	580	0	-0	0
58.1692	505.079	580	0	-0	0
58.1689	505.078	580	0	-0	0
58.1685	505.078	580	0	-0	0
58.1682	505.078	580	0	-0	0
58.1678	505.077	580	0	-0	0
58.1674	505.077	580	0	-0	0
58.167	505.076	580	0	-0	0
58.1666	505.076	580	0	-0	0
58.1662	505.076	580	0	-0	0
58.1657	505.075	580	0	-0	0
58.1653	505.075	580	0	-0	0
58.1649	505.074	580	0	-0	0
58.1644	505.074	580	0	-0	0
58.1639	505.073	580	0	-0	0
58.1634	505.073	580	0	-0	0
58.1629	505.072	580	0	-0	0
58.1624	505.072	580	0	-0	0
58.1619	505.071	580	0	-0	0
58.1614	505.07	580	0	-0	0
58.1608	505.07	580	0	-0	0
58.1603	505.069	580	0	-0	0
58.1597	505.069	580	0	-0	0
58.1591	505.068	580	0	-0	0
58.1586	505.067	580	0	-0	0
58.158	505.067	580	0	-0	0
58.1573	505.066	580	0	-0	0
58.1567	505.066	580	0	-0	0
58.1561	505.065	580	0	-0	0
58.1554	505.064	580	0	-0	0
58.1547	505.063	580	0	-0	0
58.1541	505.063	580	0	-0	0
58.1534	505.062	580	0	-0	0
58.1527	505.061	580	0	-0	0
58.1519	505.06	580	0	-0	0
58.1512	505.06	580	0	-0	0
58.1505	505.059	580	0	-0	0
58.1497	505.058	580	0	-0	0
58.1489	505.057	580	0	-0	0
58.1481	505.056	580	0	-0	0
58.1473	505.056	580	0	-0	0
58.1465	505.055	580	0	-0	0
58.1457	505.054	580	0	-0	0
58.1448	505.053	580	0	-0	0
58.144	505.052	580	0	-0	0
58.1431	505.051	580	0	-0	0
58.1422	505.05	580	0	-0	0
58.1413	505.049	580	0	-0	0
58.1404	505.048	580	0	-0	0
58.1394	505.047	580	0	-0	0
58.1385	505.046	580	0	-0	0
58.1375	505.045	580	0	-0	0
58.1366	505.044	580	0	-0	0
58.1356	505.043	580	0	-0	0
58.1346	505.042	580	0	-0	0
58.1335	505.041	580	0	-0	0
58.1325	505.04	580	0	-0	0
58.1314	505.039	580	0	-0	0
58.1304	505.038	580	0	-0	0
58.1293	505.037	580	0	-0	0
58.1282	505.035	580	0	-0	0
58.1271	505.034	580	0	-0	0
58.126	505.033	580	0	-0	0
58.1248	505.032	580	0	-0	0
58.1237	505.031	580	0	-0	0
58.1225	505.029	580	0	-0	0
58.1214	505.028	580	0	-0	0
58.1202	505.027	580	0	-0	0
58.119	505.026	580	0	-0	0
58.1177	505.024	580	0	-0	0
58.1165	505.023	580	0	-0	0
58.1152	505.022	580	0	-0	0
58.114	505.02	580	0	-0	0
58.1127	505.019	580	0	-0	0
