1.302	-0.0946874	-0.121017	0.533629	-1.25721	1.68269
1.302	-0.0946874	-0.121017	0.533629	-1.25721	1.68269
1.302	-0.0946874	-0.121017	0.533629	-1.25721	1.68269
1.302	-0.0946874	-0.121017	0.533629	-1.25721	1.68269
1.302	-0.0946874	-0.121017	0.533629	-1.25721	1.68269
1.302	-0.0946874	-0.121017	0.533629	-1.25721	1.68269
1.302	-0.0946874	-0.121017	0.533629	-1.25721	1.68269
1.302	-0.0946874	-0.121017	0.533629	-1.25721	1.68269
1.302	-0.0946874	-0.121017	0.533629	-1.25721	1.68269
1.302	-0.0946874	-0.121017	0.533629	-1.25721	1.68269
1.302	-0.0946873	-0.121017	0.533629	-1.25721	1.68269
1.302	-0.0946873	-0.121017	0.533629	-1.25721	1.68269
1.302	-0.0946873	-0.121017	0.533629	-1.25721	1.68269
1.302	-0.0946872	-0.121017	0.533629	-1.25721	1.68269
1.302	-0.0946872	-0.121017	0.533629	-1.25721	1.68269
1.302	-0.0946871	-0.121017	0.533629	-1.25721	1.68269
1.302	-0.094687	-0.121017	0.533629	-1.25721	1.68269
1.302	-0.094687	-0.121018	0.533629	-1.25721	1.68269
1.302	-0.0946869	-0.121018	0.533629	-1.25721	1.68269
1.302	-0.0946868	-0.121018	0.533629	-1.25721	1.68269
1.302	-0.0946867	-0.121018	0.533629	-1.25721	1.68269
1.302	-0.0946866	-0.121018	0.533629	-1.25721	1.68269
1.302	-0.0946865	-0.121018	0.533629	-1.25721	1.68269
1.302	-0.0946863	-0.121018	0.533629	-1.25721	1.68269
1.30201	-0.0946862	-0.121018	0.533629	-1.25721	1.68269
1.30201	-0.094686	-0.121019	0.533629	-1.25721	1.68269
1.30201	-0.0946858	-0.121019	0.533629	-1.25721	1.68269
1.30201	-0.0946856	-0.121019	0.533629	-1.25721	1.68269
1.30201	-0.0946854	-0.121019	0.533629	-1.25721	1.6827
1.30201	-0.0946852	-0.12102	0.533628	-1.25721	1.6827
1.30201	-0.094685	-0.12102	0.533628	-1.25721	1.6827
1.30201	-0.0946847	-0.12102	0.533628	-1.25721	1.6827
1.30201	-0.0946845	-0.12102	0.533628	-1.25721	1.6827
1.30201	-0.0946842	-0.121021	0.533628	-1.25721	1.6827
1.30201	-0.0946839	-0.121021	0.533628	-1.2572	1.6827
1.30201	-0.0946835	-0.121021	0.533628	-1.2572	1.6827
1.30201	-0.0946832	-0.121022	0.533628	-1.2572	1.68271
1.30201	-0.0946828	-0.121022	0.533628	-1.2572	1.68271
1.30201	-0.0946825	-0.121023	0.533628	-1.2572	1.68271
1.30201	-0.0946821	-0.121023	0.533628	-1.2572	1.68271
1.30201	-0.0946816	-0.121024	0.533628	-1.2572	1.68271
1.30201	-0.0946812	-0.121024	0.533627	-1.2572	1.68271
1.30201	-0.0946807	-0.121025	0.533627	-1.2572	1.68272
1.30201	-0.0946802	-0.121025	0.533627	-1.2572	1.68272
1.30201	-0.0946797	-0.121026	0.533627	-1.25719	1.68272
1.30201	-0.0946792	-0.121026	0.533627	-1.25719	1.68272
1.30201	-0.0946786	-0.121027	0.533627	-1.25719	1.68272
1.30201	-0.094678	-0.121028	0.533627	-1.25719	1.68273
1.30201	-0.0946774	-0.121028	0.533626	-1.25719	1.68273
1.30201	-0.0946768	-0.121029	0.533626	-1.25719	1.68273
1.30201	-0.0946761	-0.12103	0.533626	-1.25718	1.68274
1.30201	-0.0946754	-0.121031	0.533626	-1.25718	1.68274
