0	0	0	0	0	0
-0.173	0.0748426	0	-0.000392699	0	0
-0.346001	0.149685	0	-0.00235619	0	0
-0.519001	0.224528	0	-0.00471239	0	0
-0.692002	0.299371	0	-0.00706858	0	0
-0.865002	0.374213	0	-0.00942478	0	0
-1.038	0.449056	0	-0.011781	0	0
-1.211	0.523899	0	-0.0141372	0	0
-1.384	0.598742	0	-0.0164934	0	0
-1.557	0.673585	0	-0.0188496	0	0
-1.73	0.748428	0	-0.0212058	0	0
-1.903	0.823271	0	-0.0235619	0	0
-2.076	0.898115	0	-0.0259181	0	0
-2.249	0.972959	0	-0.0282743	0	0
-2.422	1.0478	0	-0.0306305	0	0
-2.595	1.12265	0	-0.0329867	0	0
-2.768	1.19749	0	-0.0353429	0	0
-2.941	1.27234	0	-0.0376991	0	0
-3.114	1.34719	0	-0.0400553	0	0
-3.287	1.42203	0	-0.0424115	0	0
-3.46	1.49688	0	-0.0447677	0	0
-3.633	1.57173	0	-0.0471239	0	0
-3.80599	1.64658	0	-0.0494801	0	0
-3.97899	1.72143	0	-0.0518363	0	0
-4.15199	1.79628	0	-0.0541925	0	0
-4.32498	1.87113	0	-0.0565487	0	0
-4.49798	1.94599	0	-0.0589049	0	0
-4.67097	2.02084	0	-0.0612611	0	0
-4.84397	2.0957	0	-0.0636173	0	0
-5.01696	2.17056	0	-0.0659734	0	0
-5.18995	2.24542	0	-0.0683296	0	0
-5.36295	2.32028	0	-0.0706858	0	0
-5.53594	2.39514	0	-0.073042	0	0
-5.70893	2.47001	0	-0.0753982	0	0
-5.88192	2.54488	0	-0.0777544	0	0
-6.05491	2.61975	0	-0.0801106	0	0
-6.22789	2.69462	0	-0.0824668	0	0
-6.40088	2.7695	0	-0.084823	0	0
-6.57386	2.84437	0	-0.0871792	0	0
-6.74685	2.91926	0	-0.0895354	0	0
-6.91983	2.99414	0	-0.0918916	0	0
-7.09281	3.06903	0	-0.0942478	0	0
-7.26579	3.14392	0	-0.096604	0	0
-7.43877	3.21881	0	-0.0989602	0	0
-7.61174	3.29371	0	-0.101316	0	0
-7.78472	3.36861	0	-0.103673	0	0
-7.95769	3.44352	0	-0.106029	0	0
-8.13066	3.51843	0	-0.108385	0	0
-8.30363	3.59335	0	-0.110741	0	0
